,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
572,2023-08-23,147.46347924638889,113.0993368830768,190.70069329103245,138.0452480958361,156.32784851568192,4.893647992156799,4.893647992156799,4.893647992156799,4.893647992156799,4.893647992156799,4.893647992156799,0.0,0.0,0.0,152.35712723854567
573,2023-08-24,147.73177310160125,111.07172334396073,188.30847299735186,138.31007960545736,156.65895585538584,2.252170559997842,2.252170559997842,2.252170559997842,2.252170559997842,2.252170559997842,2.252170559997842,0.0,0.0,0.0,149.98394366159908
574,2023-08-25,148.00006695681367,93.4962563385889,174.4823906698736,138.5774486974451,156.99006319508982,-11.322762723431666,-11.322762723431666,-11.322762723431666,-11.322762723431666,-11.322762723431666,-11.322762723431666,0.0,0.0,0.0,136.67730423338202
575,2023-08-26,148.26836081202603,100.6118714220046,181.5614590785144,138.79311186678103,157.32117053479374,-6.292994690325668,-6.292994690325668,-6.292994690325668,-6.292994690325668,-6.292994690325668,-6.292994690325668,0.0,0.0,0.0,141.97536612170038
576,2023-08-27,148.53665466723842,99.91907701623136,176.63720802839003,139.00465571510605,157.65227787449763,-7.993102339336271,-7.993102339336271,-7.993102339336271,-7.993102339336271,-7.993102339336271,-7.993102339336271,0.0,0.0,0.0,140.54355232790215
577,2023-08-28,148.8049485224508,119.42328281018264,195.27717078400855,139.2161249114187,157.983011695106,9.237185694552362,9.237185694552362,9.237185694552362,9.237185694552362,9.237185694552362,9.237185694552362,0.0,0.0,0.0,158.04213421700314
578,2023-08-29,149.07324237766318,119.20214570024741,196.59523983728218,139.4270444563196,158.3120449945977,9.225855506362835,9.225855506362835,9.225855506362835,9.225855506362835,9.225855506362835,9.225855506362835,0.0,0.0,0.0,158.29909788402603
579,2023-08-30,149.34153623287557,113.77568414256571,195.81577386690918,139.6379640012205,158.64107829408943,4.893647992145465,4.893647992145465,4.893647992145465,4.893647992145465,4.893647992145465,4.893647992145465,0.0,0.0,0.0,154.23518422502104
580,2023-08-31,149.60983008808793,113.1093207440876,192.59754436463962,139.84601937769455,158.96934404864774,2.252170560001593,2.252170560001593,2.252170560001593,2.252170560001593,2.252170560001593,2.252170560001593,0.0,0.0,0.0,151.86200064808952
581,2023-09-01,149.87812394330032,97.98474775325187,176.88234581982024,140.0529457337444,159.29755504993682,-11.322762723426093,-11.322762723426093,-11.322762723426093,-11.322762723426093,-11.322762723426093,-11.322762723426093,0.0,0.0,0.0,138.55536121987424
582,2023-09-02,150.14641779851272,101.3981673149173,183.48902227280075,140.25987208979424,159.62576605122592,-6.292994690324832,-6.292994690324832,-6.292994690324832,-6.292994690324832,-6.292994690324832,-6.292994690324832,0.0,0.0,0.0,143.85342310818788
583,2023-09-03,150.41471165372508,102.3891942429181,180.55166125495487,140.47122154117702,159.953977052515,-7.993102339339253,-7.993102339339253,-7.993102339339253,-7.993102339339253,-7.993102339339253,-7.993102339339253,0.0,0.0,0.0,142.42160931438582
584,2023-09-04,150.68300550893747,115.86911293917488,195.74045338327443,140.6854730521888,160.27318674744274,9.237185694552911,9.237185694552911,9.237185694552911,9.237185694552911,9.237185694552911,9.237185694552911,0.0,0.0,0.0,159.9201912034904
585,2023-09-05,150.95129936414983,121.89395953853403,200.50912648802495,140.89468921293505,160.5628947107351,9.225855506404928,9.225855506404928,9.225855506404928,9.225855506404928,9.225855506404928,9.225855506404928,0.0,0.0,0.0,160.17715487055477
586,2023-09-06,151.21959321936222,108.49720894033294,195.27327566274465,141.10390537368127,160.87073094396155,4.893647992134131,4.893647992134131,4.893647992134131,4.893647992134131,4.893647992134131,4.893647992134131,0.0,0.0,0.0,156.11324121149636
587,2023-09-07,151.48788707457462,114.80375601557698,194.2096683313614,141.31518884827386,161.20500057657608,2.252170560026455,2.252170560026455,2.252170560026455,2.252170560026455,2.252170560026455,2.252170560026455,0.0,0.0,0.0,153.74005763460107
588,2023-09-08,151.756180929787,100.15341428502876,176.60938854868195,141.52853963671276,161.5392702091906,-11.322762723420523,-11.322762723420523,-11.322762723420523,-11.322762723420523,-11.322762723420523,-11.322762723420523,0.0,0.0,0.0,140.4334182063665
589,2023-09-09,152.02447478499934,107.97634256557063,184.23551980377195,141.74587979431814,161.85130408930675,-6.292994690323566,-6.292994690323566,-6.292994690323566,-6.292994690323566,-6.292994690323566,-6.292994690323566,0.0,0.0,0.0,145.7314800946758
590,2023-09-10,152.29276864021173,103.01996891512697,186.5074751812377,141.96881543262091,162.15038833319747,-7.993102339328198,-7.993102339328198,-7.993102339328198,-7.993102339328198,-7.993102339328198,-7.993102339328198,0.0,0.0,0.0,144.29966630088353
591,2023-09-11,152.56106249542412,119.32216938899573,198.04522299302948,142.19013189650585,162.46982283826088,9.237185694544127,9.237185694544127,9.237185694544127,9.237185694544127,9.237185694544127,9.237185694544127,0.0,0.0,0.0,161.79824818996826
592,2023-09-12,152.82935635063652,122.28941285821121,205.95665271890212,142.39624346886436,162.75861314160917,9.225855506380208,9.225855506380208,9.225855506380208,9.225855506380208,9.225855506380208,9.225855506380208,0.0,0.0,0.0,162.05521185701673
593,2023-09-13,153.0976502058489,119.02409435088306,198.05453327495675,142.61225978737727,163.04163781197752,4.8936479921228,4.8936479921228,4.8936479921228,4.8936479921228,4.8936479921228,4.8936479921228,0.0,0.0,0.0,157.9912981979717
594,2023-09-14,153.36594406106127,116.32434872181773,195.35178169713507,142.81172212905764,163.33762457473802,2.2521705600026674,2.2521705600026674,2.2521705600026674,2.2521705600026674,2.2521705600026674,2.2521705600026674,0.0,0.0,0.0,155.61811462106394
595,2023-09-15,153.63423791627366,100.78191011331508,181.37103481763916,143.01256235203434,163.652883727642,-11.322762723428205,-11.322762723428205,-11.322762723428205,-11.322762723428205,-11.322762723428205,-11.322762723428205,0.0,0.0,0.0,142.31147519284545
596,2023-09-16,153.90253177148603,106.73730220545885,188.6750049239596,143.21340257501103,164.0201807759907,-6.292994690327875,-6.292994690327875,-6.292994690327875,-6.292994690327875,-6.292994690327875,-6.292994690327875,0.0,0.0,0.0,147.60953708115815
597,2023-09-17,154.1708256266984,106.38169944480542,184.67722793597312,143.4142427979877,164.37323770597914,-7.9931023393171445,-7.9931023393171445,-7.9931023393171445,-7.9931023393171445,-7.9931023393171445,-7.9931023393171445,0.0,0.0,0.0,146.17772328738124
